journal	year	month	class	type	URL	subject	first_author	google_translate
animal	2018	6	monogastric	original article	https://www.cambridge.org/core/journals/animal/article/modelling-interactions-between-farmer-practices-and-fattening-pig-performances-with-an-individualbased-model/36D59E28F58E17CF75B18CC7748DC199	Modelling interactions between farmer practices and fattening pig performances with an individual-based model	A.Cadero	°³ÀÎ ±â¹İ ¸ğµ¨°ú ³óºÎ °üÇà ¹× ºñÀ° µÅÁö °ø¿¬ »çÀÌÀÇ »óÈ£ ÀÛ¿ëÀ» ¸ğµ¨¸µ
animal	2018	6	ruminant	original article	https://www.cambridge.org/core/journals/animal/article/evaluation-of-trace-element-status-of-organic-dairy-cattle/0AF84F0871F1DDD1496854F32DD185EA	Evaluation of trace element status of organic dairy cattle	I.Orjales	À¯±â Á¥¼ÒÀÇ ¹Ì·® ¿ø¼Ò »óÅÂÀÇ Æò°¡
poultry science	2018	1	monogastric	review	https://academic.oup.com/ps/article/97/1/84/4565704	A meta-analysis on the effect of canthaxanthin on egg production in brown egg layers                 	MUmarFaruk	°¥»ö °è¶õ Ãş °è¶õ »ı»ê¿¡ Ä­ Å¸ÀÜ Æ¾ÀÇ È¿°ú¿¡ ´ëÇÑ ¸ŞÅ¸ ºĞ¼®
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/262/4609698	Interactions of dietary protein and threonine on growth performance in Pekin ducklings from 1 to 14 days of age                  	YJiang	»ıÈÄ 1 ~ 14 ÀÏ¿¡¼­ PekinÀÇ ¿À¸® ¼ºÀå ¼º´É¿¡½ÄÀÌ ´Ü¹éÁú°ú ¾² ·¹¿À ´ÑÀÇ »óÈ£ ÀÛ¿ë
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/267/4565727	Prediction model for manure zinc excretion in laying hens                 	KMMartin	»ê¶õ°èÀÇ ºĞ´¢ ¾Æ¿¬ ¹è¼³¿¡ ´ëÇÑ ¿¹Ãø ¸ğµ¨
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/88/4565706	"Effect of different split-feeding treatments on performance, egg quality, and bone quality of individually housed aged laying hens                 "	AMolnar	"°³º°ÀûÀ¸·Î º¸°üµÇ¾î ¼¼ »ê¶õ°èÀÇ ¼º´É, °è¶õ Ç°Áú ¹× °ñÁú¿¡ ´Ù¸¥ ºĞÇÒ ¸ÔÀÌ Ä¡·áÀÇ È¿°ú"
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/102/4565708	Effects of supplemental L-methionine on growth performance and redox status of turkey poults compared with the use of DL-methionine                	IPark	¼ºÀå ¼º´É ¹× DL ¸ŞÆ¼¿À´ÑÀÇ »ç¿ë°ú ºñ±³ÇÏ¿© Ä¥¸éÁ¶ poultsÀÇ »êÈ­ È¯¿ø »óÅÂ¿¡¼­ º¸Ãæ L ¸ŞÆ¼¿À´Ñ È¿°ú
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/110/4565709	"Effects of in ovo feeding of cationic amino acids on hatchability, hatch weights, and organ developments in domestic pigeon squabs (Columba livia)                 "	XYZhang	"±¹³» ºñµÑ±â »õ³¢ »õ ¾çÀÌ¿Â ¾Æ¹Ì³ë ºÎÈ­À²¿¡ »ê, Ã¢±¸ µÎ²² ¹× Àå±â ¹ßÀü ¿Àº¸ ¸ÔÀÌ È¿°ú (ºñµÑ±â livia)"
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/118/4565710	"Effects of dietary Lactobacillus rhamnosus CF supplementation on growth, meat quality, and microenvironment in specific pathogen-free chickens                 "	FChen	"¹«±Õ ´ß½ÄÀÌ ¼ºÀå¿¡ À¯»ê±Õ rhamnosusÀÇ CF º¸Ãæ, °í±â Ç°Áú ¹× ¹Ì¼¼ È¯°æ¿¡ ¹ÌÄ¡´Â ¿µÇâ"
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/124/4590020	"Apparent metabolizable energy of by-products from the soybean oil industry for broilers: acidulated soapstock, glycerin, lecithin, and their mixture                 "	LBorsatti	"°Ñº¸±â ´ë»ç ºÎ»ê¹° À°°èÀÇ Äá ¼®À¯ »ê¾÷¿¡¼­ÀÇ ¿¡³ÊÁö : »ê¼ºÈ­ soapstock, ±Û¸®¼¼¸°, ·¹½ÃÆ¾, ±×µéÀÇ È¥ÇÕ¹°"
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/131/4565714	Investigating the effect of dietary calcium levels on ileal endogenous amino acid losses and standardized ileal amino acid digestibility in broilers and laying hens                	SAAdedokun	È¸Àå ³»»ı ¾Æ¹Ì³ë»ê ¼Õ½Ç°ú À°°èÀÇ Ç¥ÁØÈ­ È¸Àå ¾Æ¹Ì³ë»ê ¼ÒÈ­À² ¹× »ê¶õ°èÀÇ½ÄÀÌ Ä®½· ³óµµÀÇ ¿µÇâÀ» Á¶»ç
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/140/4565715	In ovo feeding of L-arginine alters energy metabolism in post-hatch broilers                 	LLYu	L ¾Æ¸£±â´Ñ ¿Àº¸ ¼öÀ¯ ÈÄ ÇØÄ¡ ºê·ÎÀÏ·¯¿¡¼­ ¿¡³ÊÁö ´ë»ç¸¦ º¯°æ
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/149/4565716	"The interactive effect of dietary n-6:<U+00A0>n-3 fatty acid ratio and vitamin E level on tissue lipid peroxidation, DNA damage in intestinal epithelial cells, and gut morphology in chickens of different ages                 "	PKonieczka	"ÀÇ »óÈ£ ÀÛ¿ë È¿°ú½ÄÀÌ N-6 <U + 00A0> N-3 ´Ù¸¥ ¿¬·ÉÀÇ ´ßÀÇ Áö¹æ»ê ºñÀ² ¹× Á¶Á÷ÀÇ ÁöÁú °ú»êÈ­¿¡ ºñÅ¸¹Î E ¼öÁØ, Àå »óÇÇ ¼¼Æ÷¿¡¼­ÀÇ DNA ¼Õ»ó°ú Á÷°¨ ¸ğÆú·ÎÁö"
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/159/4565719	Performance and serum biochemical profile of Japanese quail supplemented with silymarin and contaminated with aflatoxin B1                	MISakamoto	¼º´É ¹× ÀÏº»¾î ¸ŞÃß¶ó±âÀÇ Ç÷Ã» »ıÈ­ÇĞ ½Ç¸®¸¶¸° º¸Ãæ ¹× ¾ÆÇÃ¶óÅå½Å B1 ¿À¿°
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/167/4565720	Butyrate presence in distinct gastrointestinal tract segments modifies differentially digestive processes and amino acid bioavailability in young broiler chickens                 	PCAMoquet	º°°³ À§Àå°ü ¼¼±×¸ÕÆ® ºÎÆ¼·¹ÀÌÆ® Á¸Àç ÀşÀº À°°è Â÷ºĞ ¼ÒÈ­ °øÁ¤ ¹× ¾Æ¹Ì³ë»ê »ıÃ¼ ÀÌ¿ë·üÀ» ¼öÁ¤
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/177/4566212	"Effects of dietary threonine and immune stress on growth performance, carcass trait, serum immune parameters, and intestinal muc2 and NF-¥êb gene expression in Pekin ducks from hatch to 21 days                 "	YBi 	"ºÎÈ­ 21 ÀÏ Pekin ¿À¸®ÀÔ´Ï´Ù½ÄÀÌ Æ®·¹¿À´Ñ ¹× ¸é¿ª ¼ºÀå ¼º´É¿¡ ½ºÆ®·¹½º, µµÃ¼ Æ¯¼º, Ç÷Ã» ¸é¿ª ¸Å°³ º¯¼ö ¹× Àå MUC2 ¹× NF-¥êB À¯ÀüÀÚ ¹ßÇö¿¡ ¹ÌÄ¡´Â ¿µÇâ"
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/188/4565722	"Phosphorus bioavailability in increased-protein, reduced-fiber canola meal, conventional canola meal, and soybean meal fed to crossbred chicks                 "	CDHanna	Áõ°¡ µÈ ´Ü¹éÁú °¨¼Ò ¼¶À¯ ³î¶ó ½Ä»ç Á¾·¡ ³î¶ó ½Ä»ç ¹× ´ëµÎ¹Ú ÀÎÀÇ »ıÃ¼ ÀÌ¿ë·üÀº ÀâÁ¾ º´¾Æ¸® °ø±Ş
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/196/4609700	"Effects of dietary supplemental bile acids on performance, carcass characteristics, serum lipid metabolites and intestinal enzyme activities of broiler chickens                 "	WenqingLai	¼º´É½ÄÀÌ º¸Ãæ ´ãÁó»ê Ä¿½º Æ¯¼º Ç÷Ã» ÁöÁú ´ë»ç ¹× À°°è Àå³» È¿¼Ò È°¼ºÀÇ È¿°ú
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/203/4565723	Influence of different yeast cell wall preparations and their components on performance and immune and metabolic pathways in Clostridium perfringens-challenged broiler chicks                 	MohammedMHashim	´Ù¸¥ È¿¸ğ ¼¼Æ÷º® ÁØºñ ¹× Å¬·Î½º Æ®¸® µğ¿òÀÇ ¼º´É°ú ¸é¿ª ¹× ´ë»ç °æ·Î¿¡ ±¸¼º ¿ä¼ÒÀÇ ¿µÇâ À°°è º´¾Æ¸®¸¦ ÆÛÇÁ ¸° Á¨½º´Â-µµÀü
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/211/4565724	"Effects of a high level of phytase on broiler performance, bone ash, phosphorus utilization, and phytate dephosphorylation to inositol                 "	AEGautier	"À°°è ¼º´É, »À °¡·ç, ÀÎ »ç¿ë·ü ÇÇÅ¸ ¾ÆÁ¦ÀÇ ³ôÀº ¼öÁØÀÇ È¿°ú ¹× ÀÌ³ë½ÃÅç·Î Å» ÀÎ»êÈ­ ÇÇ Å×ÀÌÆ®"
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/219/4590021	High stocking density alters bone-related calcium and phosphorus metabolism by changing intestinal absorption in broiler chickens                 	ZWSun	ÀÔ½Ä ¹Ğµµ À°°è Àå³» Èí¼ö¸¦ º¯°æÇÏ¿© »À¿Í °ü·ÃµÈ Ä®½·°ú ÀÎÀÇ ´ë»ç¸¦ º¯°æ
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/227/4601754	A sinusoidal function and the Nelder-Mead simplex algorithm applied to growth data from broiler chickens                 	HDarmaniKuhi	À°°è¿¡¼­ ¼ºÀå µÈ µ¥ÀÌÅÍ¿¡ Àû¿ëµÇ´Â Á¤ÇöÆÄ ÇÔ¼ö¿Í Nelder-¹Ìµå ´ÜÃ¼ ¹ı
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/236/4591658	Screening lactic acid bacteria to manufacture two-stage fermented feed and pelleting to investigate the feeding effect on broilers                 	RueiHanYeh	ÀÌ´Ü ¹ßÈ¿ »ç·á¸¦ Á¦Á¶ÇÏ´Â À¯»ê±ÕÀ» ½ºÅ©¸®´×ÇÏ´Â Æç·¿ À°°è¿¡ °ø±Ş È¿°ú¸¦ Á¶»ç
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/247/4565730	Effects of dietary Mn-methionine supplementation on the egg quality of laying hens                 	LLLi	»ê¶õ°èÀÇ °è¶õ Ç°Áú¿¡½ÄÀÌ MN-¸ŞÆ¼¿À´Ñ º¸ÃæÁ¦ÀÇ È¿°ú
poultry science	2018	1	monogastric	original article	https://academic.oup.com/ps/article/97/1/255/4565733	"Influence of emulsifier blends having different hydrophilic-lipophilic balance value on growth performance, nutrient digestibility, serum lipid profiles, and meat quality of broilers                  "	SDUpadhaya	"À¯È­Á¦ÀÇ ¿µÇâÀº ¼ºÀå ¼º´É, ¿µ¾ç¼Ò ¼ÒÈ­À², Ç÷Ã» ÁöÁú ÇÁ·ÎÇÊ ¹× À°°èÀÇ À°Áú¿¡ ´Ù¸¥ HLB °ª °ªÀ» °®´Â È¥ÇÕ"
poultry science	2018	2	monogastric	original article	https://academic.oup.com/ps/article/97/2/522/4683670	Effect of different concentrations of dietary P and Ca on plasma inorganic P and urinary P excretion using noncolostomized and colostomized broilers                 	MegharajaKManangi	noncolostomized ¹× colostomized À°°è¸¦ ÀÌ¿ëÇÑ ÇÃ¶óÁî¸¶ ¹«±â P P ¤ı ´¢ ¹è¼³¿¡¼­½ÄÀÌ Ä®½· P ¹× »óÀÌÇÑ ³óµµÀÇ ¿µÇâ
poultry science	2018	2	monogastric	original article	https://academic.oup.com/ps/article/97/2/531/4609701	The effect of sexual maturity and egg production on skeletal muscle (pectoralis major and gastrocnemius) protein turnover in broiler breeder pure lines                 	KarenVignale	À°¿ë Á¾°è ¼ø¼ö ¶óÀÎ¿¡¼­ ´Ü¹éÁú È¸ÀüÀ² (Àü°ø ¹× ºñº¹±Ù pectoralis) °ñ°İ ±ÙÀ°¿¡ ¼ºÀû ¼º¼÷°ú °è¶õ »ı»êÀÇ È¿°ú
poultry science	2018	2	monogastric	original article	https://academic.oup.com/ps/article/97/2/540/4601755	"Yellow mealworm larvae (Tenebrio molitor) inclusion in diets for male broiler chickens: effects on growth performance, gut morphology, and histological findings                 "	IBiasato	"³ë¶õ»ö °¥»ö °ÅÀú¸® À¯Ãæ (°ÅÀú¸®) ³²¼º À°°è¸¦À§ÇÑ ½Ä´Ü¿¡ Æ÷ÇÔ : ¼ºÀå ¼º´É¿¡ ´ëÇÑ ¿µÇâ, Àå ÇüÅÂ, Á¶Á÷ ÇĞÀû ¼Ò°ß"
poultry science	2018	2	monogastric	original article	https://academic.oup.com/ps/article/97/2/549/4601756	Efficacy of ¥â-mannanase on broiler growth performance and energy utilization in the presence of increasing dietary galactomannan                 	RELathamn	Áõ°¡½ÄÀÌ °¥ ¶ôÅä ¸¸³­ÀÇ Á¸Àç À°°è ¼ºÀå ¼º´É ¹× ¿¡³ÊÁö ÀÌ¿ë¿¡ ¥â-¸¸³­ ¾ÆÁ¦ÀÇ È¿´É
poultry science	2018	2	monogastric	original article	https://academic.oup.com/ps/article/97/2/557/4565737	Assessment of the minimal available phosphorus needs of pullets during the pre-laying period                 	MJing	¹Ì¸® ´©¿ö ±â°£ µ¿¾È ¾î¸° ¾ÏÅ¼ÀÇ ÃÖ¼Ò °¡´ÉÇÑ ÀÎ ¿ä±¸ÀÇ Æò°¡
poultry science	2018	2	monogastric	original article	https://academic.oup.com/ps/article/97/2/568/4675275	"Effects of corn dried distillers¡¯ grains with solubles on performance, egg quality, yolk fatty acid composition and oxidative status in laying ducks                 "	DRuan 	"¼º´É, °è¶õ Ç°Áú °¡¿ë¹° ¿Á¼ö¼ö °ÇÁ¶ Áõ·ù 'ÀÔÀÚÀÇ È¿°ú´Â ¿À¸® ´©¿öÀÇ Áö¹æ»ê Á¶¼º¹°°ú »êÈ­ »óÅÂ ³ë¸¥ÀÚ"
poultry science	2018	2	monogastric	original article	https://academic.oup.com/ps/article/97/2/578/4739531	"Differences in intestinal size, structure, and function contributing to feed efficiency in broiler chickens reared at geographically distant locations                 "	BUMetzler-Zebeli	"Àå Å©±â, ±¸Á¶ ¹× ±â´ÉÀÇ Â÷ÀÌ´Â Áö¸®ÀûÀ¸·Î ¶³¾îÁø À§Ä¡¿¡¼­ »çÀ° À°°è »ç·á È¿À²¿¡ ±â¿©"
poultry science	2018	2	monogastric	original article	https://academic.oup.com/ps/article/97/2/592/4739537	Phytase in starter and grower diets of White Pekin ducks                 	OAdeola	È­ÀÌÆ® Pekin ¿À¸®ÀÔ´Ï´ÙÀÇ ¼±¹ß ¹× Àç¹è ´ÙÀÌ¾îÆ®¿¡ ÇÇÅ¸
poultry science	2018	2	monogastric	original article	https://academic.oup.com/ps/article/97/2/599/4739538	Effect of epigallocatechin gallate on growth performance and serum biochemical metabolites in heat-stressed broilers                 	JingxianLuo	¿­ ½ºÆ®·¹½º À°°èÀÇ ¼ºÀå ¼º´É ¹× Ç÷Ã» »ıÈ­ÇĞ Àû ´ë»ç¿¡ ¿¡ÇÇ °¥·Î Ä«Å×Å² °¥ ·¹ÀÌÆ®ÀÇ È¿°ú
poultry science	2018	3	monogastric	original article	https://academic.oup.com/ps/article/97/3/865/4818388	Estimation of broiler responses to increased dietary methionine hydroxy analogue [DL-2-hydroxy-(4-methylthio) butanoic acid] using linear and nonlinear regression models                 	CAPontin	À°°è ÀÀ´ä ÃßÁ¤½ÄÀÌ ¸ŞÆ¼¿À´Ñ À¯»çÃ¼ ·Ï½Ã [DL-2- ÇÏÀÌµå ·Ï½Ã - (4- ¸ŞÆ¿ Æ¼¿À) Åº»ê ¼±Çü ¹× ºñ¼±Çü È¸±Í ¸ğµ¨À» »ç¿ëÇÏ¿© Áõ°¡ÇÏ´Â
poultry science	2018	3	monogastric	review	https://academic.oup.com/ps/article/97/3/937/4780253	"Threonine, arginine, and glutamine: Influences on intestinal physiology, immunology, and microbiology in broilers                 "	CBortoluzzi	"Æ®·¹¿À´Ñ, ¾Æ¸£±â´Ñ, ±Û·çÅ¸¹Î : À°°èÀÇ Àå »ı¸®ÇĞ, ¸é¿ªÇĞ, ¹Ì»ı¹°ÇĞ¿¡ ¿µÇâ"
poultry science	2018	3	monogastric	original article	https://academic.oup.com/ps/article/97/3/874/4780248	"Effect of dietary xylooligosaccharides on intestinal characteristics, gut microbiota, cecal short-chain fatty acids, and plasma immune parameters of laying hens                 "	XMDing	"½ÄÀÌ ÀåÀÇ Æ¯¼º¿¡ Å© ½Ç·Î ¿Ã¸®°í´ç, Àå³» ¹Ì»ı¹°, ¸ÍÀå ´Ü¼â Áö¹æ»ê ¹× »ê¶õ°èÀÇ Ç÷Àå ¸é¿ª ¸Å°³ È¿°ú"
poultry science	2018	3	monogastric	original article	https://academic.oup.com/ps/article/97/3/946/4769855	Effects of excess DL- and L-methionine on growth performance of starter Pekin ducks                 	JJXue	½ºÅ¸ÅÍ Pekin ¿À¸®ÀÔ´Ï´Ù ¼ºÀå ¼º´É¿¡ ÃÊ°ú DL- ¹× L ¸ŞÆ¼¿À´ÑÀÇ È¿°ú
poultry science	2018	3	monogastric	original article	https://academic.oup.com/ps/article/97/3/882/4767754	Vaccine to fibroblast growth factor 23 peptides increases eggshell strength                 	ZZRen	¼¶À¯ ¾Æ¼¼Æ÷ ¼ºÀå ÀÎÀÚ (23 °³) ÆéÆ¼µå ¹é½Å ²®Áú °­µµ¸¦ Áõ°¡
poultry science	2018	3	monogastric	original article	https://academic.oup.com/ps/article/97/3/890/4780249	Efficacy of guanidinoacetic acid on growth and muscle energy metabolism in broiler chicks receiving arginine-deficient diets                 	AADeGroot	¾Æ¸£±â´Ñ °áÇÌ ´ÙÀÌ¾îÆ®¸¦¹Ş´Â À°°è º´¾Æ¸®ÀÇ ¼ºÀå°ú ±ÙÀ°ÀÇ ¿¡³ÊÁö ´ë»ç¿¡ guanidinoacetic »êÀÇ È¿´É
poultry science	2018	3	monogastric	original article	https://academic.oup.com/ps/article/97/3/901/4743780	"Supplementation with curcuminoids and tuna oil influenced skin yellowness, carcass composition, oxidation status, and meat fatty acids of slow-growing chickens                 "	TTTHang	"´À¸° ¼ºÀå ´ßÀÇ curcuminoids¿Í ÂüÄ¡ ±â¸§ÀÇ ¿µÇâÀ» ÇÇºÎ È²»ö, µµÃ¼ ±¸¼º, »êÈ­ »óÅÂ, °í±â Áö¹æ»ê º¸Ãæ"
poultry science	2018	3	monogastric	original article	https://academic.oup.com/ps/article/97/3/910/4780250	Variability of prececal phosphorus digestibility of triticale and wheat in broiler chickens                 	MWitzig	À°°èÀÇ ¶óÀÌ¿Í ¹Ğ prececal ÀÎ ¼ÒÈ­À²ÀÇ º¯µ¿¼º
poultry science	2018	3	monogastric	original article	https://academic.oup.com/ps/article/97/3/920/4781686	"Influence of phytase or myo-inositol supplements on performance and phytate degradation products in the crop, ileum, and blood of broiler chickens                 "	VSommerfeld	"ÀÛ¹°, È¸Àå ¼º´É°ú Å×ÀÌÆ® ÀúÇÏ Á¦Ç°¿¡ ÇÇÅ¸ ¾ÆÁ¦ ¶Ç´Â ÀÌ³ë½ÃÅç º¸ÃæÁ¦ÀÇ ¿µÇâ ¹× À°°èÀÇ Ç÷¾×"
poultry science	2018	3	monogastric	original article	https://academic.oup.com/ps/article/97/3/930/4780254	"Dietary Lactobacillus acidophilus positively influences growth performance, gut morphology, and gut microbiology in rurally reared chickens                 "	CForte	"½ÄÀÌ À¯»ê±Õ ¿ìÀ¯ À¯»ê±Õ ±àÁ¤Àû rurally »çÀ° ´ßÀÇ ¼ºÀå ¼º´É, Àå ÇüÅÂ ¹× Àå³» ¹Ì»ı¹°¿¡ ¿µÇâÀ» ¹ÌÄ£´Ù"
poultry science	2018	4	monogastric	original article	https://academic.oup.com/ps/article/97/4/1155/4851132	"Effect of phytase on growth performance, phytate degradation and gene expression of myo-inositol transporters in the small intestine, liver and kidney of 21 day old broilers                 "	CLWalk	"¼ºÀå ¼º´É ¿­È­ Å×ÀÌÆ® ¼ÒÀå, °£ ÀÌ³ë½ÃÅç ÄÁº£ÀÌ¾îÀÇ À¯ÀüÀÚ ¹ßÇöÀ» 21 ÀÏµÈ ºê·ÎÀÏ·¯ ½ÅÀå¿¡¼­ ÇÇÅ¸ ¾ÆÁ¦ÀÇ ¿µÇâ"
poultry science	2018	4	monogastric	original article	https://academic.oup.com/ps/article/97/4/1361/4818390	Effects of maternal dietary canthaxanthin and 25-hydroxycholecalciferol supplementation on antioxidant status and calcium-phosphate metabolism of progeny ducks                 	ZZRen	ÀÚ¼Õ ¿À¸®ÀÇ »êÈ­ »óÅÂ ¹× Ä®½· Æ÷½ºÆäÀÌÆ® ´ë»ç ¸ğÃ¼ ¿µ¾ç Ä­Å¸ ¹× 25 hydroxycholecalciferol º¸ÃæÁ¦ÀÇ È¿°ú
poultry science	2018	4	monogastric	original article	https://academic.oup.com/ps/article/97/4/1368/4792824	"Utilization of soy hulls, oat hulls, and flax meal fiber in adult broiler breeder hens                 "	HLeung	"¼ºÀÎ À°¿ë Á¾°è ¾ÏÅ¼¿¡¼­ Äá ²®Áú, ±Í¸® ²®ÁúÀÇ È°¿ë, ±×¸®°í ¾Æ¸¶ ½Ä»ç ¼¶À¯"
poultry science	2018	4	monogastric	original article	https://academic.oup.com/ps/article/97/4/1163/4817018	High calcium to phosphorus ratio impairs growth and bone mineralization in Pekin ducklings                 	YWZhu	ÀÎ ºñÀ²ÀÌ ³ôÀº Ä®½· PekinÀÇ ¿À¸® ¼ºÀå°ú »À ±¤¹°À» ¼Õ»ó
poultry science	2018	4	monogastric	original article	https://academic.oup.com/ps/article/97/4/1170/4801128	Nutrient digestibility response to sugarcane bagasse addition and corn particle size in normal and high Na diets for broilers                 	SKKheravii	À°°è Á¤»ó ¹× NA°¡ ³ôÀº½ÄÀÌ »çÅÁ ¼ö¼ö Âî²¨±â ¶ÇÇÑ ¿Á¼ö¼ö ÀÔÀÚ Å©±â ¿µ¾ç¼Ò ¼ÒÈ­¼º ´ëÀÀ
poultry science	2018	4	monogastric	original article	https://academic.oup.com/ps/article/97/4/1177/4792819	"Interactive effects of phosphorus, calcium, and phytase supplements on products of phytate degradation in the digestive tract of broiler chickens                 "	VSommerfeld	"À°°èÀÇ ¼ÒÈ­ ±â°ü¿¡¼­ ÇÇ Å×ÀÌÆ® ÀúÇÏÀÇ Á¦Ç°¿¡ ´ëÇÑ ÀÎ, Ä®½·, ¹× ÇÇÅ¸ ¾ÆÁ¦ º¸ÃæÁ¦ÀÇ »óÈ£ ÀÛ¿ë È¿°ú"
poultry science	2018	4	monogastric	original article	https://academic.oup.com/ps/article/97/4/1189/4801129	"Dietary energy, digestible lysine, and available phosphorus levels affect growth performance, carcass traits, and amino acid digestibility of broilers                 "	NishchalKSharma	"½ÄÀÌ ¿¡³ÊÁö, ¼ÒÈ­ ¶óÀÌ½Å, »ç¿ë °¡´ÉÇÑ ÀÎ ¼öÁØÀº ¼ºÀå ¼º´É, µµÃ¼ Æ¯¼º ¹× À°°èÀÇ ¾Æ¹Ì³ë»ê ¼ÒÈ­À²¿¡ ¿µÇâÀ»"
